measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,New Zealand,Both,All ages,Liver cancer due to alcohol use,Number,2015,100.96639542884483,115.64877250514297,87.30352459298055
Deaths,New Zealand,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,1844.429424918146,1960.3586940254277,1687.6771359337886
Deaths,New Zealand,Both,All ages,Diabetes mellitus,Number,2015,516.2655689561791,555.4497981900968,457.4524932934994
Deaths,New Zealand,Both,All ages,Police conflict and executions,Number,2015,0.374187559612683,0.5428116905238541,0.24828737479386323
Deaths,Poland,Both,All ages,Road injuries,Number,2018,3936.2551213091133,4118.246395879529,3789.055745695732
Deaths,Poland,Both,All ages,Motor vehicle road injuries,Number,2018,1899.0189246773155,1982.7562790770899,1824.3079775441306
Deaths,Austria,Both,All ages,Cardiovascular diseases,Number,2015,31827.85135516849,34028.05449167756,27582.492070332555
Deaths,Austria,Both,All ages,Road injuries,Number,2015,472.7590415335028,492.00484654428334,448.55759435569985
Deaths,Austria,Both,All ages,Motor vehicle road injuries,Number,2015,193.8626014263893,203.84134802221737,185.70490372965924
Deaths,Belgium,Both,All ages,Liver cancer due to alcohol use,Number,2015,335.89863202256606,427.2895614111826,261.0572004354432
Deaths,Belgium,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,7763.613542961889,8287.073676599148,7060.2163110907795
Deaths,Sweden,Both,All ages,Cardiovascular diseases,Number,2005,39330.80465999726,41908.7910436641,34490.35512651147
Deaths,Denmark,Both,All ages,Alcohol use disorders,Number,2015,755.8921617585908,785.9207200999317,722.958122018593
Deaths,Denmark,Both,All ages,Self-harm,Number,2015,704.3021747037858,732.9500271426643,672.5750977607084
Deaths,Finland,Both,All ages,Road injuries,Number,2015,231.53136794286974,242.35744191118278,218.08537445898588
Deaths,Finland,Both,All ages,Motor vehicle road injuries,Number,2015,120.29696677759448,126.46609870496125,112.8415992875669
Deaths,France,Both,All ages,Cardiovascular diseases,Number,2015,150734.10271695664,161644.14249658806,128973.99269532501
Deaths,France,Both,All ages,Road injuries,Number,2015,3764.7352647013495,3900.1274688013063,3589.5602066930687
Deaths,Germany,Both,All ages,Liver cancer due to alcohol use,Number,2015,3574.726839924952,4270.120076189727,2866.8517654951816
Deaths,Germany,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,51325.272038830495,53935.055602869215,47876.61010497716
Deaths,Republic of Korea,Both,All ages,Police conflict and executions,Number,1996,0.29752284499404963,0.6708082257749853,0.014290974439198911
Deaths,Greece,Both,All ages,Alcohol use disorders,Number,2015,48.390270200089525,51.10462545305667,45.80831564443076
Deaths,Greece,Both,All ages,Opioid use disorders,Number,2015,225.84226321436878,244.21137893036624,209.50945973687772
Deaths,Greece,Both,All ages,Diabetes mellitus,Number,2015,1432.8613463495956,1553.9423031305473,1267.6580615477187
Deaths,Greece,Both,All ages,Police conflict and executions,Number,2015,0.030687618956032704,0.04815950545928435,0.019771305984994242
Deaths,Canada,Both,All ages,Alcohol use disorders,Number,1996,823.1316275432872,850.4316964675619,792.8783037755394
Deaths,Canada,Both,All ages,Opioid use disorders,Number,1996,534.6414717733473,579.0199061403557,492.72838555015966
Deaths,Canada,Both,All ages,Diabetes mellitus,Number,1996,6150.1996526776165,6534.928109354212,5641.984243016763
Deaths,Sweden,Both,All ages,Police conflict and executions,Number,1999,0.9502611708064388,1.2440132999660467,0.7312627717883248
Deaths,Poland,Both,All ages,Liver cancer due to alcohol use,Number,2019,550.9386835080292,606.7091043239941,499.08237050907917
Deaths,Slovenia,Both,All ages,Cardiovascular diseases,Number,2011,6992.130964969442,7448.919478972047,6232.915335542187
Deaths,France,Both,All ages,Police conflict and executions,Number,2019,0.3555896615483344,0.5884300297137748,0.26225012114679086
Deaths,New Zealand,Both,All ages,Police conflict and executions,Number,1998,0.05225287114829891,0.07597571009483486,0.036312079614012484
Deaths,Latvia,Both,All ages,Motor vehicle road injuries,Number,2015,106.06529868787901,112.21162573120623,100.00530054838411
Deaths,Germany,Both,All ages,Liver cancer due to alcohol use,Number,2001,2306.6765335167756,2708.5451513493767,1895.0458972854237
Deaths,Germany,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2001,43569.06409165564,45504.018012889945,41123.58087128289
Deaths,Denmark,Both,All ages,Motor vehicle road injuries,Number,2020,96.12009257669051,101.24857210435268,90.57138148627732
Deaths,Slovenia,Both,All ages,Self-harm,Number,2004,556.1443708898313,580.9299658009361,531.5498450370239
Deaths,Slovakia,Both,All ages,Cardiovascular diseases,Number,2012,26631.97179026719,27819.947533283128,24527.43451637857
Deaths,Latvia,Both,All ages,Alcohol use disorders,Number,2005,379.5668425006278,399.9830065928955,362.7164622838958
Deaths,Finland,Both,All ages,Diabetes mellitus,Number,2012,441.4952233734162,474.9267983725398,388.5924956064649
Deaths,Japan,Both,All ages,Road injuries,Number,2016,5621.1590503220805,5885.498700789679,5119.672635474195
Deaths,Latvia,Both,All ages,Liver cancer due to alcohol use,Number,2017,52.03182602972967,65.00170937680406,40.24140890815694
Deaths,Latvia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2017,999.996581826697,1099.2329902609504,903.703618182178
Deaths,Italy,Both,All ages,Diabetes mellitus,Number,2008,18976.88227258866,20439.421650735494,16240.797786141235
Deaths,Latvia,Both,All ages,Motor vehicle road injuries,Number,2006,226.44093583872314,238.73450149691786,213.94750516542587
Deaths,Ireland,Both,All ages,Diabetes mellitus,Number,1996,434.5629602471485,465.60620266238783,399.12591510591926
Deaths,Denmark,Both,All ages,Alcohol use disorders,Number,2014,760.1908807619633,789.2886213074411,729.6834356881604
Deaths,Switzerland,Both,All ages,Liver cancer due to alcohol use,Number,2020,266.13756719189826,342.37938481167936,198.41116901449598
Deaths,Switzerland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,3563.691465596225,3850.932796582529,3147.980893355999
Deaths,Italy,Both,All ages,Diabetes mellitus,Number,2015,20457.406971558314,22234.872723716828,17328.726020334303
Deaths,Italy,Both,All ages,Police conflict and executions,Number,2015,0.18484261413136577,0.2408117480456477,0.15783511594332025
Deaths,Luxembourg,Both,All ages,Alcohol use disorders,Number,2015,24.681344551375307,26.58030132435376,22.88853868626598
Deaths,Luxembourg,Both,All ages,Opioid use disorders,Number,2015,10.722989692070449,11.707745333696005,9.767538379631658
Deaths,Luxembourg,Both,All ages,Diabetes mellitus,Number,2015,75.53308681007522,81.38382578349471,68.42312560456611
Deaths,Luxembourg,Both,All ages,Self-harm,Number,2015,64.15249628223012,68.63818711139004,59.4644398170781
Deaths,France,Both,All ages,Police conflict and executions,Number,2020,0.34052584904157995,0.5576896984411436,0.2486692684595944
Deaths,Luxembourg,Both,All ages,Police conflict and executions,Number,2015,0.00047898919410337143,0.0006809999570393918,0.0003908994128998161
Deaths,Netherlands,Both,All ages,Cardiovascular diseases,Number,2015,39404.09528149688,42441.32925800673,33946.881368512026
Deaths,Netherlands,Both,All ages,Road injuries,Number,2015,717.3922567296028,749.0269021762889,677.9847964713516
Deaths,Netherlands,Both,All ages,Motor vehicle road injuries,Number,2015,280.82285526470685,297.023098863834,263.2592532186321
Deaths,Norway,Both,All ages,Liver cancer due to alcohol use,Number,2015,68.20496527318689,77.04757008218061,60.77433131732746
Deaths,Norway,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,2275.899566021575,2400.509675378871,2092.6137308885695
Deaths,Portugal,Both,All ages,Liver cancer due to alcohol use,Number,2015,403.77791108123296,507.52966550241985,316.9571119017575
Deaths,Portugal,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,4630.5945121496,4931.716429765807,4290.479620528804
Deaths,Portugal,Both,All ages,Alcohol use disorders,Number,2015,158.32791073139916,165.9460537570556,150.16946436196076
Deaths,Portugal,Both,All ages,Opioid use disorders,Number,2015,81.53542163094156,87.40655169312656,75.63188367552529
Deaths,Portugal,Both,All ages,Diabetes mellitus,Number,2015,3910.728874554169,4269.925532303133,3393.0271714443766
Deaths,Portugal,Both,All ages,Police conflict and executions,Number,2015,0.0538360399686157,0.0673304649738703,0.046635987927937314
Deaths,Spain,Both,All ages,Alcohol use disorders,Number,2015,391.78022375216426,411.5153391735195,370.7821632082093
Deaths,Spain,Both,All ages,Self-harm,Number,2015,3832.7571768924195,3986.7609425092496,3664.146736968819
Deaths,Sweden,Both,All ages,Motor vehicle road injuries,Number,2015,164.28224134766168,171.98449303129098,156.84300575734525
Deaths,Switzerland,Both,All ages,Cardiovascular diseases,Number,2015,21198.78391585161,23151.94415320792,17705.315049609886
Deaths,Switzerland,Both,All ages,Road injuries,Number,2015,262.2104857392306,275.6721859157297,247.73839448799552
Deaths,United Kingdom,Both,All ages,Liver cancer due to alcohol use,Number,2015,2064.4099510337182,2322.237123515438,1840.4859618031287
Deaths,United Kingdom,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2015,40027.57334620258,41576.654939526146,36936.504673386546
Deaths,Lithuania,Both,All ages,Cardiovascular diseases,Number,2004,21889.381421174956,22636.739616047947,20615.07283681229
Deaths,Greece,Both,All ages,Cardiovascular diseases,Number,2009,45775.14542485871,48147.68652263365,41172.22808479289
Deaths,Chile,Both,All ages,Road injuries,Number,2015,2187.0001430975562,2258.6541962556785,2123.6924507431368
Deaths,Chile,Both,All ages,Motor vehicle road injuries,Number,2015,819.7348665285259,851.5343270048047,789.6691634144768
Deaths,Canada,Both,All ages,Road injuries,Number,2011,2377.7745799954523,2447.006983517476,2300.2572887611655
Deaths,Canada,Both,All ages,Motor vehicle road injuries,Number,2011,1434.4246672093395,1481.3489409680092,1381.9113946846796
Deaths,France,Both,All ages,Cardiovascular diseases,Number,2020,154926.28083704942,167592.1379811451,130315.71911667334
Deaths,Slovenia,Both,All ages,Liver cancer due to alcohol use,Number,1998,47.08173008832337,60.05695683336525,35.69010679647265
Deaths,Slovenia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1998,1030.8765597205058,1096.8881557576885,967.7264679777672
Deaths,Denmark,Both,All ages,Police conflict and executions,Number,2014,0.04449808723071144,0.062371444258618874,0.03322733198686408
Deaths,Austria,Both,All ages,Self-harm,Number,1996,1766.9878936552109,1818.0644030246553,1718.0221311881699
Deaths,Spain,Both,All ages,Liver cancer due to alcohol use,Number,2003,1333.1977905754352,1743.2603268326623,971.3883231739196
Deaths,Spain,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2003,21482.09503504964,22605.965296882252,20268.914564960345
Deaths,Spain,Both,All ages,Opioid use disorders,Number,2003,622.2055357945611,678.5977315653491,565.5309114870046
Deaths,Spain,Both,All ages,Diabetes mellitus,Number,2003,10520.533795906522,11408.106522231601,9191.030129864837
Deaths,United States of America,Both,All ages,Police conflict and executions,Number,1996,730.3788432969963,768.8352383988549,699.5292195712332
Deaths,France,Both,All ages,Motor vehicle road injuries,Number,1999,4363.500729945224,4517.473502545397,4204.737640553744
Deaths,New Zealand,Both,All ages,Cardiovascular diseases,Number,2009,10263.99011623426,10937.264837126504,8991.687692935937
Deaths,United Kingdom,Both,All ages,Alcohol use disorders,Number,2019,1554.903124124401,1582.1550475622762,1521.403814489877
Deaths,United Kingdom,Both,All ages,Opioid use disorders,Number,2019,2983.3709511838047,3074.288998661649,2896.713239145843
Deaths,United Kingdom,Both,All ages,Diabetes mellitus,Number,2019,6616.342096236189,7011.678811676315,5847.70427553495
Deaths,New Zealand,Both,All ages,Police conflict and executions,Number,2006,0.09535364190081537,0.14008015042084865,0.06690752035770664
Deaths,United States of America,Both,All ages,Self-harm,Number,2015,47778.11932654436,48573.384381430726,46728.56144912848
Deaths,New Zealand,Both,All ages,Road injuries,Number,2009,417.9419589760616,430.4177737582767,404.0912971582454
Deaths,New Zealand,Both,All ages,Motor vehicle road injuries,Number,2009,302.4887079470129,311.84339343397846,291.86915776534715
Deaths,Finland,Both,All ages,Diabetes mellitus,Number,2000,486.9118822475297,525.3580623415446,433.12584234131225
Deaths,Finland,Both,All ages,Police conflict and executions,Number,2000,0.10616664865802959,0.15841072294844724,0.07244265896411232
Deaths,Ireland,Both,All ages,Road injuries,Number,2000,429.1915537952837,444.47379768873293,413.83550305370386
Deaths,Ireland,Both,All ages,Motor vehicle road injuries,Number,2000,250.35987731942174,260.54446352122574,240.70857634727048
Deaths,Republic of Korea,Both,All ages,Road injuries,Number,2021,5065.154137018978,5787.972324919968,4521.954152812595
Deaths,Republic of Korea,Both,All ages,Motor vehicle road injuries,Number,2021,1499.4232828041092,1744.0533623894235,1308.7879488083984
Deaths,Sweden,Both,All ages,Liver cancer due to alcohol use,Number,2021,258.89254436943224,306.26077396446163,215.76066677575923
Deaths,Sweden,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2021,4056.1514055737675,4601.335370744099,3458.1648776006623
Deaths,France,Both,All ages,Cardiovascular diseases,Number,2019,155629.42300057906,168105.09148120007,131984.54125452682
Deaths,Austria,Both,All ages,Alcohol use disorders,Number,1996,306.05521414735796,317.64725700490243,294.4915648025149
Deaths,Austria,Both,All ages,Opioid use disorders,Number,1996,143.92015429600156,154.52215151082748,132.59141355092905
Deaths,New Zealand,Both,All ages,Road injuries,Number,2019,409.31796097105837,427.0385681937118,391.0220010991193
Deaths,New Zealand,Both,All ages,Motor vehicle road injuries,Number,2019,288.91596235265683,300.99261225678674,276.2896427525869
Deaths,Italy,Both,All ages,Road injuries,Number,2015,4659.718108506102,4844.224234107746,4343.998525091455
Deaths,Italy,Both,All ages,Motor vehicle road injuries,Number,2015,1951.1651999965782,2025.2461377425275,1832.8271887814174
Deaths,United Kingdom,Both,All ages,Road injuries,Number,2016,1891.794261196409,1924.5436637365012,1832.5850048313362
Deaths,United Kingdom,Both,All ages,Motor vehicle road injuries,Number,2016,872.7618901594404,887.4375708857901,845.7511044591645
Deaths,Sweden,Both,All ages,Liver cancer due to alcohol use,Number,2012,210.71787035459417,242.11711092300945,182.72768520304237
Deaths,Sweden,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2012,4024.43142459999,4252.090269753772,3702.5622437494267
Deaths,Slovakia,Both,All ages,Liver cancer due to alcohol use,Number,2002,141.7807761054388,184.80496523467386,104.8278333546829
Deaths,Slovakia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2002,2309.564160538117,2568.699250961737,2077.448259099579
Deaths,Spain,Both,All ages,Liver cancer due to alcohol use,Number,2002,1319.4826623964577,1720.6106019030715,969.8773065513229
Deaths,Spain,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2002,20874.378415973977,22013.710253939313,19734.801282031083
Deaths,Spain,Both,All ages,Opioid use disorders,Number,2002,618.6914603812291,676.2957537884864,561.3842032589391
Deaths,Spain,Both,All ages,Diabetes mellitus,Number,2002,10186.642582886783,11036.493971954065,8848.45353137975
Deaths,Belgium,Both,All ages,Road injuries,Number,2011,931.7792131293743,969.2576696068688,891.9267615337918
Deaths,Belgium,Both,All ages,Motor vehicle road injuries,Number,2011,409.57058685003034,427.3139551084442,391.62396726954546
Deaths,Norway,Both,All ages,Road injuries,Number,2008,275.6658353350759,284.0379861070577,265.03036125892476
Deaths,Norway,Both,All ages,Motor vehicle road injuries,Number,2008,168.99140940723777,174.4261491780514,163.04470422466045
Deaths,Switzerland,Both,All ages,Alcohol use disorders,Number,2014,264.37415861435153,277.8293166231659,250.54828179280585
Deaths,Switzerland,Both,All ages,Opioid use disorders,Number,2014,175.05029835818422,188.5450130504026,162.46049244972656
Deaths,Switzerland,Both,All ages,Diabetes mellitus,Number,2014,1237.1376690791035,1355.339426019124,1051.6000823482552
Deaths,Ireland,Both,All ages,Police conflict and executions,Number,2013,0.004337436221560801,0.005930500629434529,0.0035242957971139883
Deaths,Greece,Both,All ages,Cardiovascular diseases,Number,2016,43868.030939119104,46701.35229367365,38422.04961180995
Deaths,Norway,Both,All ages,Self-harm,Number,2017,640.9204591301931,663.9520202355002,619.0416105228243
Deaths,Austria,Both,All ages,Alcohol use disorders,Number,2018,509.1918593046979,533.621558622687,486.17182627206427
Deaths,Austria,Both,All ages,Opioid use disorders,Number,2018,160.30288553572893,171.16664280646995,149.20461950071675
Deaths,Lithuania,Both,All ages,Self-harm,Number,1999,1671.4456264658033,1741.810774820003,1613.0025433378964
Deaths,Lithuania,Both,All ages,Police conflict and executions,Number,1999,0.012246661977523788,0.018995588408559565,0.00862385933855779
Deaths,Canada,Both,All ages,Road injuries,Number,1996,3560.0800531461327,3648.0328769645107,3469.2436426146264
Deaths,Canada,Both,All ages,Motor vehicle road injuries,Number,1996,2594.708134646355,2662.9702451062662,2524.850625258054
Deaths,Slovakia,Both,All ages,Liver cancer due to alcohol use,Number,2020,165.55161233073164,228.43910402299025,115.19827307217241
Deaths,Slovakia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,2456.7452600666265,2957.2022558542485,1985.463955315378
Deaths,Republic of Korea,Both,All ages,Road injuries,Number,2002,9740.78781332978,10155.444525798155,9335.813372958351
Deaths,Republic of Korea,Both,All ages,Motor vehicle road injuries,Number,2002,3268.458290536689,3533.520098366702,2922.9944747391028
Deaths,Sweden,Both,All ages,Alcohol use disorders,Number,2014,342.5994980781944,355.1181003048089,328.3325725482151
Deaths,Austria,Both,All ages,Diabetes mellitus,Number,2020,2133.7009954241175,2328.7324724260525,1820.1663586730247
Deaths,Japan,Both,All ages,Alcohol use disorders,Number,2003,525.451348925849,539.6706853160262,510.0346121473122
Deaths,Japan,Both,All ages,Opioid use disorders,Number,2003,239.44214260292554,251.958371788026,227.60680034442774
Deaths,Japan,Both,All ages,Diabetes mellitus,Number,2003,7491.724445518006,8034.828243513559,6534.072041413009
Deaths,Poland,Both,All ages,Road injuries,Number,2011,4847.144944133457,4949.378789428481,4738.7072859661
Deaths,Poland,Both,All ages,Motor vehicle road injuries,Number,2011,2403.2717958709095,2462.942032787134,2345.2845058298935
Deaths,Poland,Both,All ages,Road injuries,Number,2014,3826.3907999904445,3943.046935214555,3715.742957555681
Deaths,Poland,Both,All ages,Motor vehicle road injuries,Number,2014,1799.9175814669645,1852.08680703128,1743.7010619833432
Deaths,United States of America,Both,All ages,Self-harm,Number,2013,44920.87074951173,45630.42478730448,43966.53536752766
Deaths,Republic of Korea,Both,All ages,Self-harm,Number,1999,8598.313984622439,10952.220876748588,8111.2493422214575
Deaths,Japan,Both,All ages,Alcohol use disorders,Number,2014,504.968707402439,520.7288345952699,486.6404968612118
Deaths,Japan,Both,All ages,Opioid use disorders,Number,2014,242.60660447079064,253.85090652283972,229.35222820212098
Deaths,Japan,Both,All ages,Diabetes mellitus,Number,2014,8462.51079714123,9255.865266385012,7097.508799240456
Deaths,Japan,Both,All ages,Self-harm,Number,2016,24409.363933423287,25045.170517880968,23369.597264800068
Deaths,Japan,Both,All ages,Police conflict and executions,Number,2016,4.302722373391787,5.322799219654784,3.7923496119896325
Deaths,Slovenia,Both,All ages,Cardiovascular diseases,Number,2014,7050.909932207165,7535.340590553744,6166.733088572666
Deaths,Finland,Both,All ages,Cardiovascular diseases,Number,2016,22521.821248884502,24339.742898352233,19207.16559980593
Deaths,Portugal,Both,All ages,Cardiovascular diseases,Number,2008,34578.66300747063,36581.510126039706,30708.98992879743
Deaths,Latvia,Both,All ages,Alcohol use disorders,Number,2002,375.1456330675563,394.13612727251336,357.8295077216357
Deaths,Slovakia,Both,All ages,Police conflict and executions,Number,2006,0.0010355609711199187,0.0015415101491866355,0.0005004430738943207
Deaths,Netherlands,Both,All ages,Police conflict and executions,Number,2010,1.1264498390976572,1.56675806412587,0.7859662949966484
Deaths,Finland,Both,All ages,Alcohol use disorders,Number,2010,658.9874465515994,683.8514529470789,631.1556539146702
Deaths,Finland,Both,All ages,Opioid use disorders,Number,2010,218.21257130933208,231.29807334888108,205.18199130193702
Deaths,Finland,Both,All ages,Self-harm,Number,2010,1050.3998429845553,1088.196722179546,1012.1794371100186
Deaths,Finland,Both,All ages,Alcohol use disorders,Number,2016,507.6064991983652,530.5346891024876,482.7814703375675
Deaths,Finland,Both,All ages,Opioid use disorders,Number,2016,202.18947077422712,216.4968585819977,187.86606611373193
Deaths,Finland,Both,All ages,Self-harm,Number,2016,884.3899524032898,918.3414955477914,845.61437015368
Deaths,Finland,Both,All ages,Cardiovascular diseases,Number,2014,22731.389181705283,24516.701466272225,19301.859398668028
Deaths,Slovenia,Both,All ages,Cardiovascular diseases,Number,2016,7357.485322664202,7864.111955461723,6457.744428404591
Deaths,Spain,Both,All ages,Liver cancer due to alcohol use,Number,2008,1275.0579963751156,1685.8850338766151,931.8711907886466
Deaths,Spain,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2008,23154.629587383428,24492.962526288837,21717.15326892511
Deaths,Spain,Both,All ages,Opioid use disorders,Number,2008,609.0949211140733,668.8918740738999,558.9086830671241
Deaths,Spain,Both,All ages,Diabetes mellitus,Number,2008,10534.590292314295,11546.014768191115,9006.18516341097
Deaths,Finland,Both,All ages,Police conflict and executions,Number,2014,0.07669677366889924,0.11567628320030705,0.05273311674099914
Deaths,New Zealand,Both,All ages,Police conflict and executions,Number,2000,0.12366135477577819,0.18060817436240142,0.0859461884425171
Deaths,Denmark,Both,All ages,Alcohol use disorders,Number,2005,835.777667720645,869.8163515933651,802.7380360965515
Deaths,Spain,Both,All ages,Police conflict and executions,Number,2008,0.17709902254599028,0.22388005877322045,0.14451222659957794
Deaths,France,Both,All ages,Road injuries,Number,2009,4928.594748032804,5079.279860038562,4736.21898605037
Deaths,Slovenia,Both,All ages,Cardiovascular diseases,Number,2019,7438.398691782453,8039.980671838773,6471.29232932118
Deaths,New Zealand,Both,All ages,Cardiovascular diseases,Number,2019,10781.500936027685,11547.438171181906,9337.836941106265
Deaths,Japan,Both,All ages,Road injuries,Number,2020,4909.222657525409,5178.785898297959,4445.643948948181
Deaths,Portugal,Both,All ages,Self-harm,Number,2021,1233.032000741591,1313.88661354352,1154.113062745315
Deaths,Slovakia,Both,All ages,Liver cancer due to alcohol use,Number,2019,160.80235189823372,219.77800265916838,114.91939706880048
Deaths,Slovakia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2019,2423.8158864062707,2881.73199784883,1989.7462380600343
Deaths,Austria,Both,All ages,Self-harm,Number,2018,1468.1805636835502,1530.84440996894,1397.3383387303654
Deaths,Slovenia,Both,All ages,Alcohol use disorders,Number,1996,160.1353445417304,169.71570570505833,151.2509260280033
Deaths,Slovenia,Both,All ages,Opioid use disorders,Number,1996,10.575412566953654,12.330813416389313,9.029024229627733
Deaths,Slovenia,Both,All ages,Diabetes mellitus,Number,1996,438.8981411121396,471.96255660957587,403.45882114807125
Deaths,Sweden,Both,All ages,Police conflict and executions,Number,2001,0.21587698736261016,0.2806897868861255,0.16458158892658467
Deaths,Republic of Korea,Both,All ages,Police conflict and executions,Number,2019,0.041526696902152146,0.0779128282350528,0.009014404988618198
Deaths,Slovakia,Both,All ages,Police conflict and executions,Number,1998,0.0011169434908209635,0.0015872262815007003,0.0005162448565474109
Deaths,Spain,Both,All ages,Self-harm,Number,2001,3493.213496304147,3613.477912880783,3356.5832928559353
Deaths,Luxembourg,Both,All ages,Road injuries,Number,2008,34.53254757422757,36.258613521486375,32.79560001000183
Deaths,Iceland,Both,All ages,Self-harm,Number,2004,35.74380687500442,38.01221087332416,33.509000060680265
Deaths,Republic of Korea,Both,All ages,Self-harm,Number,2009,15473.903022562195,16497.720845610194,9458.413076278755
Deaths,Finland,Both,All ages,Police conflict and executions,Number,2012,0.019787106561421377,0.027836564740618634,0.014407658201344986
Deaths,United Kingdom,Both,All ages,Self-harm,Number,2016,5606.711623552108,5680.719006799588,5511.68828183758
Deaths,Poland,Both,All ages,Police conflict and executions,Number,2009,0.2907931579392543,0.3627641795248024,0.24755297349654287
Deaths,Ireland,Both,All ages,Police conflict and executions,Number,1996,0.005055501223150444,0.0064136135621125,0.004105950506851219
Deaths,Estonia,Both,All ages,Cardiovascular diseases,Number,2011,8180.120057592366,8580.480352338938,7460.315041805878
Deaths,Poland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2020,30374.61095294015,32007.37445737566,28624.313236887927
Deaths,Poland,Both,All ages,Opioid use disorders,Number,2020,228.2517966988589,247.73900456606927,209.18696178847358
Deaths,Poland,Both,All ages,Diabetes mellitus,Number,2020,10001.77587605109,10630.526029696583,9128.976938767604
Deaths,Greece,Both,All ages,Cardiovascular diseases,Number,2020,47054.452475197635,50132.059613515834,40828.835606354245
Deaths,Greece,Both,All ages,Road injuries,Number,2009,1594.3910077116268,1639.0099828913108,1546.169855339647
Deaths,Greece,Both,All ages,Motor vehicle road injuries,Number,2009,1050.739733397706,1081.77663500991,1019.0424383904273
Deaths,Iceland,Both,All ages,Liver cancer due to alcohol use,Number,2009,3.716433559890143,4.877757395944359,2.782741743015649
Deaths,Iceland,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2009,141.24555477127745,152.91531184861665,128.46970504972583
Deaths,Ireland,Both,All ages,Liver cancer due to alcohol use,Number,2009,61.76333148169733,78.23273896550013,47.58655088396569
Deaths,Ireland,Both,All ages,Alcohol use disorders,Number,2009,88.77587590734385,93.53142420253943,84.30538757918413
Deaths,Ireland,Both,All ages,Opioid use disorders,Number,2009,137.33842348045374,147.2461012450156,128.08132738047544
Deaths,Ireland,Both,All ages,Diabetes mellitus,Number,2009,435.3601100903606,470.7064703287127,384.54398833269147
Deaths,Ireland,Both,All ages,Police conflict and executions,Number,2009,0.006135300874188492,0.008362107202402654,0.0047141188514880335
Deaths,Israel,Both,All ages,Cardiovascular diseases,Number,2006,10919.926405861184,11538.688415609315,9776.406261690809
Deaths,Spain,Both,All ages,Alcohol use disorders,Number,2014,388.6942177113381,408.18858149626516,368.1773654171061
Deaths,Australia,Both,All ages,Cardiovascular diseases,Number,2016,45179.63529389829,48321.2125936468,38795.997792672264
Deaths,Israel,Both,All ages,Alcohol use disorders,Number,2009,73.61364216396132,77.30385702701656,69.87482932722209
Deaths,Israel,Both,All ages,Self-harm,Number,2009,503.20439264843327,521.9300626749599,483.957485742746
Deaths,Italy,Both,All ages,Liver cancer due to alcohol use,Number,2006,1518.5241596613068,1734.9082654840138,1343.7850014216451
Deaths,Italy,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2006,35924.867491437515,37431.12112295834,33319.26844421773
Deaths,Italy,Both,All ages,Diabetes mellitus,Number,2006,18110.306641572402,19444.74291137346,15506.835201371277
Deaths,Italy,Both,All ages,Police conflict and executions,Number,2006,0.12373647182938066,0.1525715127054296,0.1099337018155797
Deaths,Luxembourg,Both,All ages,Alcohol use disorders,Number,2006,21.712859205220067,23.137623780842148,20.465531438876084
Deaths,Luxembourg,Both,All ages,Opioid use disorders,Number,2006,9.918633061996943,10.818664177930966,8.963138676178906
Deaths,Luxembourg,Both,All ages,Diabetes mellitus,Number,2006,65.53055931659897,70.21945252769505,59.90120003433664
Deaths,Luxembourg,Both,All ages,Self-harm,Number,2006,60.86376469919779,64.7756913605333,57.4883950788848
Deaths,Luxembourg,Both,All ages,Police conflict and executions,Number,2006,0.0003828444846809435,0.0005042830892625058,0.000318575765800847
Deaths,Italy,Both,All ages,Road injuries,Number,2009,5832.6798016128605,6024.636590529546,5520.026099704538
Deaths,Italy,Both,All ages,Motor vehicle road injuries,Number,2009,2252.7617863904284,2318.269915400387,2154.151358172955
Deaths,Slovenia,Both,All ages,Alcohol use disorders,Number,2014,177.971353445208,192.2921527392043,164.44092584287162
Deaths,Slovenia,Both,All ages,Opioid use disorders,Number,2014,16.357629027758907,18.571000820809868,14.45288868248805
Deaths,Slovenia,Both,All ages,Diabetes mellitus,Number,2014,346.9830067382918,378.54719027688725,311.5349212105481
Deaths,Greece,Both,All ages,Liver cancer due to alcohol use,Number,2004,173.29991074286005,224.48977845384854,129.59825574127456
